"TIME | Current & Breaking News | National & World Updates","https://time.com/","Breaking news and analysis from TIME.com. Politics, world news, photos, video, tech reviews, health, science and entertainment news."
"Opinion | Martin Scorsese: I Said Marvel Movies Aren't Cinema. Let ...","https://www.nytimes.com/2019/11/04/opinion/martin-scorsese-marvel.html","23 hours ago ... I know that if I were younger, if I'd come of age at a later time, I might have been excited by these pictures and maybe even wanted to make one ..."
"The New York Times - Breaking News, World News & Multimedia","https://www.nytimes.com/","The New York Times: Find breaking news, multimedia, reviews & opinion on Washington, business, sports, movies, travel, books, jobs, education, real estate,  ..."
