"Opinion | Martin Scorsese: I Said Marvel Movies Aren't Cinema. Let ...","https://www.nytimes.com/2019/11/04/opinion/martin-scorsese-marvel.html","23 hours ago ... I know that if I were younger, if I'd come of age at a later time, I might have been 
excited by these pictures and maybe even wanted to make one ..."
"The Official NIST US Time","http://www.mattwarner.com/","Right now, the official U.S. time is: Pacific Time (DST). 09:17:52 p.m.. Corrected 
for network delay. 2 ms. Wednesday, October 30, 2019. 12-hr. 24-hr."
"TIME | Current & Breaking News | National & World Updates","https://time.com/","Breaking news and analysis from TIME.com. Politics, world news, photos, video, 
tech reviews, health, science and entertainment news."
